,ColumnName.LEVEL,ColumnName.TYPE,ColumnName.HAS_NOVEL_OBJECT,ColumnName.MAX_REWARD_DIFFERENCE,ColumnName.AVG_REWARD_DIFFERENCE,ColumnName.MAX_PDDL_INCONSISTENCY,ColumnName.AVG_PDDL_INCONSISTENCY,ColumnName.HYDRA_NOVELTY_DETECTED,ColumnName.GROUND_TRUTH
179,23,1,0,0.04361867159605026,0.0314932136674477,75.0,37.5,0,1
180,0,24,0,0.18585649116470193,0.10532065467163212,0.0,0.0,0,0
181,0,24,0,0.14278937381404175,0.13069259962049334,0.0,0.0,0,0
182,0,24,0,0.07910832017660141,0.07133715086104672,0.0,0.0,0,0
183,0,24,0,0.22514178576318994,0.2082316869343198,0.0,0.0,0,0
184,0,24,0,0.156686354369328,0.13578359615384641,0.0,0.0,0,0
185,0,24,0,0.09304633630577483,0.06712134395461532,0.0,0.0,0,0
186,0,24,0,0.21975291690363263,0.16894768051753628,0.0,0.0,0,0
187,0,24,0,0.1437381404174573,0.04791271347248577,0.0,0.0,0,0
188,0,24,0,0.037212252616882324,0.030126683913515306,0.0,0.0,0,0
189,0,24,0,0.11198687284789005,0.08531551487545927,0.0,0.0,0,0
190,0,24,0,0.09822400980955961,0.07826202110417428,66.66666666666666,22.222222222222218,0,0
191,0,24,0,0.12095758783325297,0.08206603252302423,0.0,0.0,0,0
192,0,24,0,0.044704075902700424,0.043049344792962074,0.0,0.0,0,0
193,0,24,0,0.06310618930342528,0.04463414233566688,0.0,0.0,0,0
194,0,24,0,0.022516249175372566,0.010383011112290043,0.0,0.0,0,0
195,0,24,0,0.06619273871183395,0.036764603928450185,62.5,20.833333333333332,0,0
196,0,24,0,0.5355339994198118,0.5355339994198118,0.0,0.0,1,0
197,0,24,0,0.21394694394006109,0.12614213629077312,0.0,0.0,0,0
198,0,24,0,0.10427548463475772,0.08128959132779029,0.0,0.0,0,0
199,0,24,0,0.23719165085388993,0.20470695130457509,0.0,0.0,0,0
200,0,7,0,0.20550691612078975,0.09268303944774627,74.75247524752476,24.917491749174918,0,0
201,0,7,0,0.35101713221767594,0.15877670231337113,51.75438596491228,12.93859649122807,0,0
202,0,7,0,0.3009215093569466,0.23891304643997882,71.83098591549296,57.995919238373965,1,0
203,0,7,0,0.21007356022182405,0.13989969830934115,63.96396396396396,54.95534543076192,1,0
204,0,7,0,0.9074952561669829,0.292010642616414,100.0,52.35449735449735,1,0
205,0,7,0,0.0619952417910099,0.035613496764872285,86.58536585365854,75.51339957844021,1,0
206,0,7,0,0.0309739452583514,0.01826232299208641,0.0,0.0,0,0
207,0,7,0,0.3141576736967523,0.16860180334020158,59.523809523809526,29.761904761904763,0,0
208,0,7,0,0.41333110163967346,0.20894246272021727,77.33333333333333,19.333333333333332,0,0
209,0,7,0,0.4420220478096768,0.16707851947682856,83.03571428571428,38.25892857142857,0,0
